time,x,y,z
1781180469.2583544,34.82930362224579,-65.03985077142715,-928.119957447052
1781180469.2896576,34.866079688072205,-65.0656446814537,-927.976667881012
1781180469.3202908,34.77080166339874,-65.03193080425262,-928.3902049064636
1781180469.3509355,34.79010984301567,-65.04654884338379,-928.3087849617004
1781180469.3830683,34.815702587366104,-65.01498818397522,-928.1830191612244
1781180469.4147604,34.764762967824936,-65.09489566087723,-927.8965592384338
1781180469.4452338,34.65940058231354,-64.98996168375015,-927.2477030754089
1781180469.4760778,34.777164459228516,-64.93544578552246,-927.3877143859863
1781180469.5069897,34.82194244861603,-65.0896355509758,-928.3356070518494
1781180469.5375395,34.81856361031532,-65.04523009061813,-928.5647869110107
1781180469.5689516,34.82412174344063,-65.11388719081879,-928.5211563110352
1781180469.6005514,34.782007336616516,-65.0520995259285,-928.6127686500549
1781180469.6317987,34.79466959834099,-65.0014728307724,-928.3170104026794
1781180469.6633632,34.798916429281235,-65.03931432962418,-928.3716082572937
1781180469.6939096,34.80665758252144,-65.03291428089142,-928.1231760978699
1781180469.7251098,34.81844812631607,-65.04558026790619,-928.2733798027039
1781180469.7566562,34.82615202665329,-65.02331793308258,-928.0703067779541
1781180469.7876148,34.796375781297684,-65.06475061178207,-928.4424781799316
1781180469.8189745,34.780796617269516,-65.06868451833725,-928.3708930015564
1781180469.8497577,34.851789474487305,-65.13652205467224,-928.8071393966675
1781180469.880911,34.84754636883736,-65.1296079158783,-928.8404583930969
1781180469.9115787,34.83496978878975,-65.07374346256256,-928.5569190979004
1781180469.943012,34.761942923069,-65.02154469490051,-928.422212600708
1781180469.974097,34.81047973036766,-65.00174105167389,-928.1448721885681
1781180470.0062668,34.80631858110428,-64.94160741567612,-928.0123710632324
1781180470.0378747,34.77643057703972,-65.01258164644241,-927.965521812439
1781180470.0693855,34.8346009850502,-65.01443684101105,-927.9860258102417
1781180470.1011539,34.78012979030609,-65.04876911640167,-928.4040927886963
1781180470.131733,34.7752571105957,-65.07280468940735,-928.3530712127686
1781180470.162195,34.78806093335152,-65.04160165786743,-928.6476373672485
1781180470.1933239,34.777089953422546,-65.00963866710663,-928.5293221473694
1781180470.2251213,34.79188680648804,-65.0888979434967,-928.9201498031616
1781180470.2562015,34.8043292760849,-65.09274244308472,-928.7279844284058
1781180470.2876482,34.82930362224579,-65.09217619895935,-928.8761019706726
1781180470.317859,34.8186194896698,-65.13461470603943,-928.7939667701721
1781180470.3486137,34.826163202524185,-65.12876600027084,-929.1439056396484
1781180470.3805087,34.703344106674194,-65.09187072515488,-928.4216165542603
1781180470.411503,34.64734926819801,-64.98697400093079,-927.6658892631531
1781180470.4427369,34.78638082742691,-64.98615443706512,-928.3797740936279
1781180470.473593,34.83398258686066,-65.02562761306763,-928.3374547958374
1781180470.5048115,34.828223288059235,-65.0387778878212,-928.5803437232971
1781180470.5361366,34.799475222826004,-65.10268151760101,-928.3941984176636
1781180470.5669541,34.831732511520386,-65.05173444747925,-928.5585284233093
1781180470.5984893,34.843094646930695,-65.05532562732697,-928.5765886306763
1781180470.6302292,34.78763997554779,-65.0908499956131,-928.8609623908997
1781180470.6611454,34.82427075505257,-65.11207669973373,-929.0623664855957
1781180470.6919646,34.82111543416977,-65.12288749217987,-928.9708733558655
1781180470.7234063,34.772276878356934,-64.98510390520096,-928.540289402008
1781180470.7550645,34.78226438164711,-65.01373648643494,-928.4342527389526
1781180470.787181,34.774281084537506,-64.95510786771774,-928.1497597694397
1781180470.818926,34.7868911921978,-64.99265134334564,-928.1080365180969
1781180470.8498616,34.78914126753807,-65.00183045864105,-927.8421401977539
1781180470.8807998,34.79356691241264,-64.98192995786667,-928.0364513397217
1781180470.9114208,34.80148687958717,-64.94365632534027,-927.8409481048584
1781180470.9420633,34.80878844857216,-65.01030176877975,-928.4122586250305
1781180470.9736521,34.83154997229576,-64.97825682163239,-928.299069404602
1781180471.0049129,34.80922058224678,-64.95868414640427,-928.3133745193481
1781180471.0359268,34.76570174098015,-64.87302482128143,-928.226113319397
1781180471.0664454,34.75861996412277,-64.81745094060898,-927.9122948646545
1781180471.0972028,34.83115881681442,-64.99552726745605,-928.6802411079407
1781180471.1287396,34.803878515958786,-65.02877920866013,-928.6222457885742
1781180471.159365,34.78461876511574,-65.0644451379776,-928.9873242378235
1781180471.19029,34.81701388955116,-65.06587564945221,-928.9079904556274
1781180471.2218049,34.848593175411224,-65.0988519191742,-929.0991425514221
1781180471.253733,34.82245281338692,-65.10413438081741,-929.4220805168152
1781180471.2857268,34.80573743581772,-65.09564071893692,-929.2828440666199
1781180471.3169308,34.76343676447868,-65.1436522603035,-929.1052222251892
1781180471.3481545,34.70075875520706,-65.06182253360748,-928.2960891723633
1781180471.3793373,34.79466959834099,-65.06744027137756,-928.6834597587585
1781180471.4101312,34.80971232056618,-65.05492329597473,-928.781270980835
1781180471.4417148,34.80657562613487,-65.05828350782394,-928.9835095405579
1781180471.4732263,34.822605550289154,-65.0455504655838,-928.7819862365723
1781180471.5051754,34.75707396864891,-65.00613689422607,-928.7161231040955
1781180471.5367036,34.80348736047745,-65.02880156040192,-928.7621378898621
1781180471.568183,34.81419384479523,-65.02043455839157,-928.6366701126099
1781180471.5987382,34.77862477302551,-64.99502062797546,-928.8773536682129
1781180471.630346,34.78106111288071,-64.92576748132706,-928.5135269165039
1781180471.6613717,34.78433936834335,-65.00334292650223,-928.9045333862305
1781180471.6921163,34.77991372346878,-64.99215215444565,-928.7479519844055
1781180471.722065,34.771628677845,-64.99811261892319,-928.9221167564392
1781180471.7536871,34.80185940861702,-65.01666456460953,-928.7786483764648
1781180471.7847154,34.86951440572739,-64.93671238422394,-928.6380410194397
1781180471.8157988,34.84564647078514,-64.97077643871307,-928.5383820533752
1781180471.847403,34.76003184914589,-65.0162547826767,-928.682267665863
1781180471.8790848,34.826815128326416,-65.01229107379913,-928.9273619651794
1781180471.9106877,34.820783883333206,-65.00766426324844,-928.7097454071045
1781180471.9422033,34.789882600307465,-65.01471251249313,-928.8889765739441
1781180471.9735126,34.79593247175217,-65.03354758024216,-928.8961887359619
1781180472.0049133,34.852780401706696,-65.0019645690918,-929.0213584899902
1781180472.0359287,34.841880202293396,-64.9905800819397,-928.9109110832214
1781180472.066135,34.8258800804615,-65.02553075551987,-929.131269454956
1781180472.0977447,34.79067236185074,-64.95846807956696,-929.054319858551
1781180472.129253,34.78530794382095,-65.0014653801918,-928.9118647575378
1781180472.1602404,34.874409437179565,-65.02817571163177,-929.1296005249023
1781180472.1920464,34.861478954553604,-65.00058621168137,-928.9177656173706
1781180472.2232182,34.797463566064835,-65.02459943294525,-929.126501083374
1781180472.2550328,34.736648201942444,-64.92291390895844,-928.6726713180542
1781180472.2863326,34.78476405143738,-64.9527907371521,-928.6462664604187
1781180472.317048,34.772839397192,-65.02898037433624,-929.020881652832
1781180472.347911,34.759487956762314,-64.97176736593246,-928.7648797035217
1781180472.3795428,34.79728102684021,-64.96143341064453,-928.8463592529297
1781180472.409988,34.807924181222916,-65.01379609107971,-928.8401007652283
1781180472.4412327,34.79619696736336,-65.01702219247818,-929.0924072265625
1781180472.4717672,34.7338430583477,-64.98003751039505,-928.9218187332153
1781180472.502817,34.79068726301193,-65.00065326690674,-929.0814995765686
1781180472.5339422,34.82288122177124,-64.99677151441574,-928.8768172264099
1781180472.564798,34.7905196249485,-64.95582312345505,-928.8406372070312
1781180472.595524,34.80741009116173,-65.03026932477951,-928.9102554321289
1781180472.627299,34.84134003520012,-65.0276467204094,-929.2266964912415
1781180472.6590533,34.84088182449341,-65.03277271986008,-929.1272759437561
1781180472.6904826,34.79895740747452,-64.98916447162628,-929.2005896568298
1781180472.7222369,34.794580191373825,-64.99387323856354,-929.1196465492249
1781180472.7534678,34.795913845300674,-64.93796408176422,-929.0751218795776
1781180472.7850144,34.813761711120605,-64.92459774017334,-928.7956953048706
1781180472.816238,34.803811460733414,-65.00287353992462,-929.0258884429932
1781180472.8469272,34.85671058297157,-64.91053849458694,-928.8632869720459
1781180472.877822,34.810394048690796,-64.90203738212585,-928.8411140441895
1781180472.9087703,34.79434177279472,-64.95925039052963,-928.9125204086304
1781180472.9401655,34.75873917341232,-64.98578190803528,-929.1180968284607
1781180472.9707382,34.81364622712135,-64.99471515417099,-928.9922714233398
1781180473.0013964,34.82021018862724,-64.96827304363251,-929.0120601654053
1781180473.0322576,34.78700295090675,-64.99594449996948,-929.0077686309814
1781180473.0627763,34.78715941309929,-65.0801733136177,-929.3568730354309
1781180473.0929039,34.77698937058449,-64.97462838888168,-929.2468428611755
1781180473.1240976,34.79854762554169,-64.99125808477402,-929.2786121368408
1781180473.1547794,34.80061888694763,-65.02225995063782,-929.2967319488525
1781180473.1862364,34.82809662818909,-65.05483388900757,-929.2284846305847
1781180473.2177823,34.753769636154175,-65.03085792064667,-929.1691184043884
1781180473.2497532,34.750908613204956,-65.0239959359169,-928.8588762283325
1781180473.281712,34.71744433045387,-65.00919908285141,-928.587019443512
1781180473.312559,34.75143015384674,-65.00115990638733,-928.7533164024353
1781180473.3450866,34.824635833501816,-64.98299539089203,-928.8423657417297
1781180473.376719,34.787777811288834,-65.02949446439743,-929.2433261871338
1781180473.4078345,34.81106087565422,-65.071240067482,-929.2640089988708
1781180473.4385061,34.824613481760025,-65.04503637552261,-929.5516014099121
1781180473.4707713,34.77834165096283,-65.04227966070175,-929.4965267181396
1781180473.502085,34.84666720032692,-64.98561054468155,-929.3667674064636
1781180473.5336149,34.83198955655098,-65.03494083881378,-929.3186068534851
1781180473.5657818,34.74782779812813,-64.99192863702774,-929.1238188743591
1781180473.596593,34.772422164678574,-64.95556235313416,-929.2594790458679
1781180473.6278174,34.733325242996216,-64.96474146842957,-929.0367364883423
1781180473.6589453,34.77499261498451,-65.0194063782692,-929.2857050895691
1781180473.6898873,34.765224903821945,-65.03060460090637,-928.9660453796387
1781180473.7200887,34.82774645090103,-64.94677066802979,-929.1900992393494
1781180473.7514231,34.76625308394432,-64.90752846002579,-928.8492202758789
1781180473.7822769,34.758687019348145,-64.99610841274261,-929.1448593139648
1781180473.813767,34.76767614483833,-65.04056602716446,-929.217278957367
1781180473.8450172,34.8144993185997,-65.01487642526627,-929.1570782661438
1781180473.876534,34.812211990356445,-64.93715196847916,-929.1362166404724
1781180473.9061642,34.80611741542816,-64.99116122722626,-929.1574954986572
1781180473.9365482,34.79137644171715,-65.029077231884,-929.2994141578674
1781180473.9671566,34.83512997627258,-65.0428906083107,-929.388165473938
1781180473.999112,34.821853041648865,-65.0235116481781,-929.4407963752747
1781180474.0299666,34.84352305531502,-65.00811874866486,-929.3822050094604
1781180474.0620568,34.74603220820427,-64.96433168649673,-929.320216178894
