time,x,y,z,qw,qx,qy,qz,raw_roll,raw_pitch,raw_yaw,unwrapped_roll,unwrapped_pitch,unwrapped_yaw
3.882906,0.017899,0.02551,0.021248,-0.04948,-0.00219,0.998112,-0.036316,-175.83467844584365,-5.677686721223326,-179.95520987540223,-175.83467844584365,-5.677686721223326,-179.95520987540223
3.886841,0.018006,0.025472,0.021601,-0.049317,-0.001916,0.998187,-0.034465,-176.04621457804438,-5.657823652090499,-179.97549375784902,-176.04621457804438,-5.657823652090499,-179.97549375784902
3.888852,0.018118,0.025432,0.021969,-0.049134,-0.001615,0.998261,-0.032532,-176.2670128960861,-5.635653981748543,-179.99841507536976,-176.2670128960861,-5.635653981748543,-179.99841507536976
3.894858,0.018236,0.025392,0.02235,-0.048941,-0.001284,0.998334,-0.030521,-176.4966067289178,-5.612343643384429,179.97560480082458,-176.4966067289178,-5.612343643384429,-180.02439519917542
3.896872,0.018359,0.025348,0.022744,-0.048749,-0.000924,0.998405,-0.028456,-176.73224429206604,-5.589187063944727,179.9464977196263,-176.73224429206604,-5.589187063944727,-180.0535022803737
3.902875,0.018357,0.025217,0.022977,-0.048925,-0.000532,0.998462,-0.026067,-177.00482261434158,-5.608309919273578,179.91431691575906,-177.00482261434158,-5.608309919273578,-180.08568308424094
3.906864,0.018486,0.025163,0.023389,-0.048721,-0.000118,0.998526,-0.023905,-177.2512891798672,-5.583944505422492,179.87946768930377,-177.2512891798672,-5.583944505422492,-180.12053231069623
3.908847,0.018617,0.025106,0.023811,-0.048502,0.000311,0.998588,-0.021684,-177.5044626553775,-5.558012036255335,179.84315707338322,-177.5044626553775,-5.558012036255335,-180.15684292661678
3.913138,0.018752,0.025047,0.024246,-0.048252,0.000749,0.998647,-0.019389,-177.76609626556956,-5.528702387943824,179.80617820615618,-177.76609626556956,-5.528702387943824,-180.19382179384382
3.918869,0.018888,0.024983,0.024688,-0.047994,0.001187,0.998702,-0.017042,-178.03370879272975,-5.49868746304691,179.769368906759,-178.03370879272975,-5.49868746304691,-180.230631093241
