time,x,y,z,qw,qx,qy,qz,raw_roll,raw_pitch,raw_yaw,unwrapped_roll,unwrapped_pitch,unwrapped_yaw
6.679483,-0.116496,-0.36006,-0.003271,-0.091592,-0.63698,0.764463,0.038258,169.86821297500626,-5.238297619667506,-99.93058605290014,-190.13178702499374,-5.238297619667506,260.06941394709986
6.685501,-0.115582,-0.363195,-0.003382,-0.091487,-0.636988,0.764438,0.038876,169.8217364743969,-5.183465786909173,-99.93080912477694,-190.1782635256031,-5.183465786909173,260.06919087522306
6.68775,-0.114624,-0.366354,-0.00351,-0.091448,-0.637052,0.764366,0.039336,169.78380611451766,-5.145274452536568,-99.9215464504557,-190.21619388548234,-5.145274452536568,260.0784535495443
6.697535,-0.119107,-0.219162,-0.022247,-0.096172,-0.636553,0.764323,0.036896,169.6453925787599,-5.741498282650262,-99.9020683238944,-190.3546074212401,-5.741498282650262,260.0979316761056
6.701497,-0.11826,-0.221194,-0.022648,-0.096218,-0.63675,0.764156,0.036851,169.64443020194156,-5.746159859435707,-99.87190794570809,-190.35556979805844,-5.746159859435707,260.1280920542919
6.709514,-0.116428,-0.225298,-0.023485,-0.09621,-0.637214,0.763798,0.036249,169.6944543883323,-5.783700563128809,-99.80349670229627,-190.3055456116677,-5.783700563128809,260.1965032977037
6.715511,-0.115692,-0.118453,-0.030644,-0.100528,-0.637325,0.763231,0.034483,169.52137443940816,-6.286402265683995,-99.69678899263347,-190.47862556059184,-6.286402265683995,260.30321100736654
6.7175,-0.114756,-0.119694,-0.031163,-0.100453,-0.637536,0.763093,0.033863,169.57979112148124,-6.322936322752072,-99.66787669473301,-190.42020887851876,-6.322936322752072,260.332123305267
6.723515,-0.112742,-0.122196,-0.032217,-0.100282,-0.63787,0.762894,0.032523,169.70760729166776,-6.402839405204303,-99.623482195813,-190.29239270833224,-6.402839405204303,260.376517804187
6.727552,-0.111662,-0.123458,-0.032751,-0.100191,-0.637977,0.762844,0.031869,169.77100983474017,-6.441968647895843,-99.61038210224538,-190.22899016525983,-6.441968647895843,260.38961789775465
6.733503,-0.110606,-0.05301,-0.035848,-0.092503,-0.633056,0.767494,0.040455,169.63257736447488,-5.207931132442127,-100.49321194468187,-190.36742263552512,-5.207931132442127,259.5067880553181
6.739502,-0.108414,-0.054818,-0.037,-0.092269,-0.633047,0.767586,0.039365,169.74641751428996,-5.2676858076884,-100.50057787401208,-190.25358248571004,-5.2676858076884,259.4994221259879
6.74551,-0.107242,-0.055738,-0.037578,-0.092112,-0.632982,0.767681,0.038921,169.79782817497258,-5.287461325814072,-100.5139209108959,-190.20217182502742,-5.287461325814072,259.4860790891041
6.7475,-0.106022,-0.056667,-0.038154,-0.091927,-0.632873,0.767812,0.038562,169.8441570994369,-5.299138182824245,-100.53439417321123,-190.1558429005631,-5.299138182824245,259.46560582678876
6.751527,-0.102194,-0.012894,-0.032475,-0.122519,-0.619516,0.774251,0.041537,167.39547328964744,-7.94689731587725,-101.79098377096226,-192.60452671035256,-7.94689731587725,258.20901622903773
6.757578,-0.100744,-0.013329,-0.032951,-0.122303,-0.619347,0.774433,0.041294,167.43514266687026,-7.948348462101908,-101.82197140519747,-192.56485733312974,-7.948348462101908,258.1780285948025
6.76153,-0.099237,-0.013771,-0.033428,-0.122087,-0.61915,0.774635,0.041095,167.47116830927436,-7.947044468673339,-101.85699052286559,-192.52883169072564,-7.947044468673339,258.1430094771344
6.763526,-0.097673,-0.014219,-0.033905,-0.121894,-0.61893,0.774849,0.040937,167.50201447607657,-7.945125265710405,-101.89461903485278,-192.49798552392343,-7.945125265710405,258.1053809651472
6.769585,-0.09605,-0.014675,-0.034384,-0.121749,-0.618698,0.775064,0.040814,167.52627169531004,-7.945058177880654,-101.93282175607013,-192.47372830468996,-7.945058177880654,258.0671782439299
6.773509,-0.091578,0.042534,-0.029622,-0.121542,-0.629903,0.765281,0.052875,166.36509754549806,-6.858360498845237,-100.26355205526419,-193.63490245450194,-6.858360498845237,259.7364479447358
6.775481,-0.089814,0.042419,-0.030022,-0.121546,-0.629653,0.765493,0.05276,166.37710246054323,-6.8715710994418595,-100.30050227408132,-193.62289753945677,-6.8715710994418595,259.69949772591866
6.783475,-0.086113,0.042179,-0.030832,-0.121792,-0.629101,0.765926,0.052498,166.38635471493515,-6.92178118333386,-100.37617062675541,-193.61364528506485,-6.92178118333386,259.6238293732446
6.787515,-0.084175,0.042057,-0.031242,-0.122013,-0.628788,0.766158,0.052347,166.38561415402418,-6.957446159136289,-100.41682815787469,-193.61438584597582,-6.957446159136289,259.5831718421253
6.795484,-0.081408,0.071733,-0.028916,-0.126854,-0.623669,0.769607,0.05148,166.14095736754416,-7.529838112561894,-101.04278398043806,-193.85904263245584,-7.529838112561894,258.95721601956194
6.799512,-0.079375,0.071853,-0.029275,-0.127177,-0.623205,0.769945,0.051252,166.14110979184676,-7.582728353858696,-101.10268517689494,-193.85889020815324,-7.582728353858696,258.89731482310503
6.805516,-0.077283,0.071976,-0.029638,-0.1275,-0.622663,0.770346,0.051011,166.14320883575763,-7.637950588107704,-101.17401183399687,-193.85679116424237,-7.637950588107704,258.8259881660031
6.813563,-0.076785,0.073436,-0.025657,-0.102544,-0.619538,0.778013,0.018812,170.92059253180057,-7.8310019502172645,-102.31612072933606,-189.07940746819943,-7.8310019502172645,257.68387927066397
6.817513,-0.074846,0.073608,-0.02587,-0.102749,-0.618772,0.7786,0.01861,170.9311443524664,-7.872553742863156,-102.42469584442821,-189.0688556475336,-7.872553742863156,257.57530415557176
6.823507,-0.072862,0.073779,-0.026085,-0.102925,-0.617957,0.779228,0.018412,170.9440373794183,-7.9117940895174135,-102.54096227153103,-189.0559626205817,-7.9117940895174135,257.45903772846896
6.829508,-0.068768,0.074118,-0.026528,-0.103281,-0.616267,0.780528,0.018014,170.97054838706958,-7.991405521719424,-102.7821879364155,-189.02945161293042,-7.991405521719424,257.2178120635845
6.835486,-0.068577,0.062767,-0.027205,-0.075238,-0.617229,0.782505,0.032461,171.71394762686242,-4.455022222008604,-103.14538040030939,-188.28605237313758,-4.455022222008604,256.85461959969064
6.837513,-0.066537,0.062484,-0.027436,-0.075442,-0.616357,0.783181,0.032234,171.72454785388888,-4.498567959430718,-103.26942778299525,-188.27545214611112,-4.498567959430718,256.73057221700475
6.843532,-0.062333,0.061884,-0.027897,-0.075718,-0.614552,0.784595,0.031681,171.76483521445877,-4.581477600203245,-103.52875667986225,-188.23516478554123,-4.581477600203245,256.4712433201378
6.847505,-0.060163,0.061572,-0.028122,-0.075758,-0.613595,0.785352,0.031375,171.79511766949747,-4.616749166843645,-103.66772950418276,-188.20488233050253,-4.616749166843645,256.3322704958172
6.853493,-0.061772,0.062034,-0.028809,-0.055829,-0.622973,0.779292,0.038618,172.53920903296367,-2.229267598906157,-102.57630560071246,-187.46079096703633,-2.229267598906157,257.42369439928757
6.855535,-0.059671,0.061523,-0.029007,-0.055795,-0.621899,0.780163,0.03839,172.56515004164982,-2.252819306133858,-102.73409556644792,-187.43484995835018,-2.252819306133858,257.26590443355207
6.859594,-0.057528,0.061013,-0.029188,-0.055804,-0.620739,0.781094,0.038228,172.5823790655266,-2.276221950654308,-102.90378915671603,-187.4176209344734,-2.276221950654308,257.096210843284
6.865558,-0.055343,0.060508,-0.029345,-0.055905,-0.619465,0.782101,0.038147,172.58608842839183,-2.3030653657632527,-103.08859437399411,-187.41391157160817,-2.3030653657632527,256.9114056260059
6.867485,-0.053119,0.06001,-0.029479,-0.056127,-0.61804,0.783212,0.038152,172.57391836006644,-2.336009104084672,-103.29378836708477,-187.42608163993356,-2.336009104084672,256.70621163291526
6.873536,-0.060618,0.136908,-0.024959,-0.065567,-0.611238,0.787826,0.037666,171.96765906393054,-3.2828383449825234,-104.15693066653864,-188.03234093606946,-3.2828383449825234,255.84306933346136
6.877495,-0.058645,0.137024,-0.024937,-0.065995,-0.609408,0.789194,0.037946,171.91945392667566,-3.320230351456268,-104.4154972651579,-188.08054607332434,-3.320230351456268,255.5845027348421
6.883494,-0.056628,0.137145,-0.024894,-0.066514,-0.607379,0.790685,0.038519,171.8390996856384,-3.347518193019396,-104.70047759865813,-188.1609003143616,-3.347518193019396,255.29952240134187
6.885484,-0.054573,0.137268,-0.024835,-0.06715,-0.605187,0.792265,0.039452,171.7184689241485,-3.362299117322639,-105.00634746279215,-188.2815310758515,-3.362299117322639,254.99365253720785
6.88953,-0.052474,0.13739,-0.02477,-0.067934,-0.602859,0.793907,0.040721,171.5573013622806,-3.3691290468422785,-105.32831931517683,-188.4426986377194,-3.3691290468422785,254.67168068482317
6.895507,-0.058849,0.217326,-0.02447,-0.075937,-0.599906,0.795426,0.040549,171.02380258425762,-4.137678029222568,-105.62830003819177,-188.97619741574238,-4.137678029222568,254.37169996180825
6.90153,-0.055083,0.2187,-0.024344,-0.077974,-0.594902,0.798809,0.043764,170.61187953656605,-4.157711378054848,-106.30564698294363,-189.38812046343395,-4.157711378054848,253.69435301705636
6.903498,-0.053145,0.219349,-0.024316,-0.07894,-0.592439,0.800457,0.045305,170.41536074900375,-4.168808468881951,-106.63810651620923,-189.58463925099625,-4.168808468881951,253.36189348379077
6.907533,-0.051173,0.219969,-0.024318,-0.079801,-0.590053,0.802052,0.046712,170.23802787699054,-4.17965114839373,-106.96063563017388,-189.76197212300946,-4.17965114839373,253.0393643698261
6.91749,-0.051845,0.239557,-0.024221,-0.079147,-0.594424,0.798469,0.053328,169.65285575418062,-3.6116797314569515,-106.34089827641286,-190.34714424581938,-3.6116797314569515,253.65910172358713
6.923493,-0.049915,0.240197,-0.024322,-0.079655,-0.592359,0.7999,0.054087,169.55675835982308,-3.6323624677903537,-106.62495662607778,-190.44324164017692,-3.6323624677903537,253.3750433739222
6.925492,-0.047957,0.240814,-0.024457,-0.080052,-0.590367,0.8013,0.054551,169.49529404211765,-3.6626122156866825,-106.90041600768595,-190.50470595788235,-3.6626122156866825,253.09958399231405
6.935525,-0.045485,0.256983,-0.024627,-0.0865,-0.600343,0.79453,0.028767,171.3516064250716,-5.906970850324318,-105.40388477876233,-188.6483935749284,-5.906970850324318,254.59611522123765
6.937474,-0.043522,0.258008,-0.024815,-0.08632,-0.598346,0.79607,0.028351,171.41718855136386,-5.941103982585803,-105.6949343419539,-188.58281144863614,-5.941103982585803,254.3050656580461
6.94551,-0.039485,0.260071,-0.025217,-0.085237,-0.594009,0.799469,0.027151,171.63578122496395,-5.971444992981049,-106.33793573133686,-188.36421877503605,-5.971444992981049,253.66206426866313
6.949486,-0.037405,0.261113,-0.025418,-0.0844,-0.591642,0.801332,0.026525,171.7695897598329,-5.962540649682928,-106.69200894379507,-188.2304102401671,-5.962540649682928,253.3079910562049
6.955587,-0.041136,0.263988,-0.02439,-0.048336,-0.594167,0.802837,0.009043,175.8641886677291,-3.8339861087652483,-106.85238441045533,-184.1358113322709,-3.8339861087652483,253.14761558954467
6.963484,-0.037456,0.265992,-0.024597,-0.046381,-0.588734,0.806949,0.008654,176.05938028521052,-3.707583856981203,-107.64493597951153,-183.94061971478948,-3.707583856981203,252.35506402048847
6.965514,-0.035567,0.266983,-0.02467,-0.045556,-0.585901,0.809053,0.008822,176.11271739873155,-3.6336584188346457,-108.05394109917827,-183.88728260126845,-3.6336584188346457,251.94605890082173
6.969538,-0.033648,0.267958,-0.024722,-0.044889,-0.583041,0.811149,0.009261,176.12969105130546,-3.5560102147328805,-108.4638693873388,-183.87030894869454,-3.5560102147328805,251.5361306126612
6.975545,-0.036807,0.277919,-0.023819,-0.031773,-0.583534,0.81141,-0.009629,178.76818707955147,-3.6005188691560335,-108.51690976646331,-181.23181292044853,-3.6005188691560335,251.4830902335367
6.977514,-0.03507,0.279038,-0.023785,-0.03148,-0.580753,0.813425,-0.008668,178.7104523600639,-3.5133538616560984,-108.90982523299348,-181.2895476399361,-3.5133538616560984,251.09017476700652
6.981555,-0.033313,0.280136,-0.023738,-0.031463,-0.578043,0.815365,-0.007544,178.61816885537905,-3.4414871478206384,-109.28998763493124,-181.38183114462095,-3.4414871478206384,250.71001236506876
6.9875,-0.029747,0.282258,-0.023627,-0.032275,-0.572898,0.818975,-0.005069,178.3538197095039,-3.363639954384758,-110.0037117588651,-181.6461802904961,-3.363639954384758,249.9962882411349
6.993498,-0.032566,0.285027,-0.022514,-0.030387,-0.57108,0.820306,-0.006445,178.61487099417252,-3.2799404075637555,-110.2706298008479,-181.38512900582748,-3.2799404075637555,249.7293701991521
6.997507,-0.030873,0.286056,-0.022453,-0.031332,-0.568759,0.82189,-0.005273,178.4518060944929,-3.2963855486887157,-110.58790367660383,-181.5481939055071,-3.2963855486887157,249.41209632339616
7.005502,-0.027458,0.28806,-0.022398,-0.033526,-0.564339,0.824855,-0.003364,178.14632943665254,-3.388444753022836,-111.18781187347344,-181.85367056334746,-3.388444753022836,248.81218812652656
7.011556,-0.025736,0.289048,-0.022417,-0.034661,-0.562204,0.826268,-0.002701,178.018747248893,-3.457926764543805,-111.47642490373119,-181.981252751107,-3.457926764543805,248.52357509626881
7.015492,-0.027952,0.285811,-0.021628,-0.029181,-0.554928,0.831382,-0.002622,178.3918338368642,-2.94808900182096,-112.51422733369706,-181.6081661631358,-2.94808900182096,247.48577266630292
7.023486,-0.024702,0.287567,-0.02183,-0.030853,-0.550467,0.834283,-0.002469,178.2870961225719,-3.1068660745057106,-113.11921262091208,-181.7129038774281,-3.1068660745057106,246.8807873790879
7.025474,-0.023059,0.288429,-0.021995,-0.031344,-0.548101,0.83582,-0.002875,178.3038510000632,-3.18427425995085,-113.44200536292676,-181.6961489999368,-3.18427425995085,246.55799463707325
7.029532,-0.021402,0.289283,-0.022199,-0.031533,-0.545651,0.837411,-0.003659,178.37661620459997,-3.256453228616055,-113.77789269680135,-181.62338379540003,-3.256453228616055,246.22210730319864
7.03748,-0.029023,0.29508,-0.020732,0.032887,-0.572503,0.817653,-0.051016,-173.0453435262207,-0.265470497706537,-110.01838527891371,-173.0453435262207,-0.265470497706537,249.9816147210863
7.041654,-0.027901,0.296022,-0.020943,0.033877,-0.569858,0.819366,-0.052475,-172.84212638151078,-0.24587259405960638,-110.37919691845194,-172.84212638151078,-0.24587259405960638,249.62080308154805
7.047507,-0.025665,0.297847,-0.021409,0.036478,-0.564572,0.822691,-0.055734,-172.36317254936952,-0.16681501269357962,-111.09132576760507,-172.36317254936952,-0.16681501269357962,248.90867423239493
7.053496,-0.028274,0.296422,-0.021576,0.03981,-0.560882,0.825067,-0.05559,-172.16103402591912,0.19096568438674577,-111.57100725017621,-172.16103402591912,0.19096568438674577,248.4289927498238
7.057628,-0.027242,0.29725,-0.021818,0.041252,-0.558278,0.826647,-0.05726,-171.90996414210497,0.24452122588942235,-111.9162753772472,-171.90996414210497,0.24452122588942235,248.0837246227528
7.065476,-0.02519,0.29886,-0.022277,0.043899,-0.553159,0.829719,-0.060445,-171.43832845506074,0.34241750205122984,-112.59294923316548,-171.43832845506074,0.34241750205122984,247.40705076683452
7.069583,-0.024167,0.299644,-0.022489,0.045043,-0.550631,0.831231,-0.0619,-171.22735563376983,0.38469581054507124,-112.92724699845793,-171.22735563376983,0.38469581054507124,247.07275300154208
7.075513,-0.027819,0.297815,-0.022597,0.049043,-0.547462,0.833096,-0.06189,-170.97679327542394,0.7993139627224805,-113.3157279465426,-170.97679327542394,0.7993139627224805,246.6842720534574
7.083497,-0.025992,0.29922,-0.022932,0.050551,-0.542457,0.83611,-0.064073,-170.67665953463992,0.86054039055147,-113.97990652823859,-170.67665953463992,0.86054039055147,246.0200934717614
7.085468,-0.025081,0.299908,-0.023072,0.051009,-0.539958,0.837629,-0.064962,-170.5647399802119,0.876644282077357,-114.31378355367346,-170.5647399802119,0.876644282077357,245.68621644632654
7.089539,-0.024174,0.300587,-0.023196,0.051227,-0.53744,0.839171,-0.065779,-170.47478895954512,0.875049094877005,-114.65275910492736,-170.47478895954512,0.875049094877005,245.34724089507264
7.093489,-0.028986,0.309562,-0.02304,0.067774,-0.552645,0.825899,-0.088773,-167.19895139678647,0.792371369926801,-112.3346829574828,-167.19895139678647,0.792371369926801,247.6653170425172
7.095471,-0.028305,0.310434,-0.023127,0.067656,-0.550073,0.827541,-0.089543,-167.1351069446829,0.771559950117096,-112.68839923246847,-167.1351069446829,0.771559950117096,247.31160076753153
7.101502,-0.027629,0.311305,-0.023202,0.067404,-0.547494,0.829183,-0.090349,-167.07610703677173,0.7362384291659589,-113.0445594113666,-167.07610703677173,0.7362384291659589,246.9554405886334
7.105562,-0.026962,0.312173,-0.023263,0.067071,-0.544927,0.830808,-0.091178,-167.01963656423183,0.6918942201052793,-113.39951097567682,-167.01963656423183,0.6918942201052793,246.60048902432317
7.107516,-0.026301,0.313039,-0.023313,0.066691,-0.542379,0.832411,-0.092031,-166.96343852546667,0.6415703219635369,-113.75211981885487,-166.96343852546667,0.6415703219635369,246.24788018114515
7.113522,-0.030793,0.309083,-0.024171,0.071729,-0.540738,0.83432,-0.079797,-167.82822893150916,1.9135384561856763,-113.89994690534317,-167.82822893150916,1.9135384561856763,246.10005309465683
7.117517,-0.03023,0.309728,-0.024219,0.071298,-0.538204,0.835911,-0.080658,-167.77785229501586,1.855369557404158,-114.25014940742946,-167.77785229501586,1.855369557404158,245.74985059257054
7.125536,-0.029118,0.310968,-0.024273,0.070451,-0.533083,0.839096,-0.082317,-167.68092515804767,1.7458845207820115,-114.95541100993826,-167.68092515804767,1.7458845207820115,245.04458899006175
7.129481,-0.028569,0.311557,-0.024279,0.06999,-0.530514,0.840684,-0.083111,-167.63759868878245,1.6902327613232861,-115.30898347394847,-167.63759868878245,1.6902327613232861,244.69101652605153
7.13806,-0.031528,0.309085,-0.024117,0.072241,-0.525911,0.844052,-0.076001,-168.2019732867024,2.407749972927358,-115.8989179802148,-168.2019732867024,2.407749972927358,244.1010820197852
7.143741,-0.031067,0.309452,-0.024094,0.071579,-0.523524,0.845534,-0.076624,-168.18843362916132,2.33923150664867,-116.22940742558549,-168.18843362916132,2.33923150664867,243.7705925744145
7.145481,-0.030616,0.309783,-0.024059,0.07086,-0.521217,0.846972,-0.077131,-168.18902006589462,2.271163151959428,-116.54965537236528,-168.18902006589462,2.271163151959428,243.4503446276347
7.153531,-0.032308,0.313012,-0.0238,0.067551,-0.51981,0.847745,-0.081007,-168.01417623934603,1.7372190967420256,-116.78700211617453,-168.01417623934603,1.7372190967420256,243.21299788382547
7.15548,-0.031933,0.313318,-0.023726,0.066726,-0.517741,0.849066,-0.081107,-168.0584842236364,1.680423436625316,-117.07644612656037,-168.0584842236364,1.680423436625316,242.92355387343963
7.16354,-0.031569,0.313595,-0.023644,0.065862,-0.515712,0.850369,-0.081099,-168.1153398000732,1.6255017080429948,-117.36085663710342,-168.1153398000732,1.6255017080429948,242.63914336289656
7.167522,-0.030873,0.314062,-0.023465,0.064059,-0.511662,0.852972,-0.080846,-168.25571665628027,1.5213481661773613,-117.92792511589319,-168.25571665628027,1.5213481661773613,242.07207488410683
7.17354,-0.032951,0.317102,-0.024179,0.063512,-0.513893,0.851353,-0.084133,-167.96088201017352,1.2417852178299726,-117.63708068139601,-167.96088201017352,1.2417852178299726,242.36291931860399
7.177524,-0.032676,0.317337,-0.024087,0.062726,-0.51179,0.852702,-0.083881,-168.03570069365765,1.20984773765466,-117.92903904691072,-168.03570069365765,1.20984773765466,242.0709609530893
7.183537,-0.03241,0.317553,-0.023993,0.062036,-0.509617,0.854083,-0.083572,-168.11028272598224,1.191171218729664,-118.22831976094837,-168.11028272598224,1.191171218729664,241.77168023905165
7.185504,-0.032153,0.317753,-0.023896,0.061457,-0.50737,0.855498,-0.083203,-168.18416907887632,1.1874408508540664,-118.53536605429828,-168.18416907887632,1.1874408508540664,241.46463394570173
7.189501,-0.031906,0.317937,-0.023797,0.060987,-0.505047,0.856946,-0.082776,-168.25734985882025,1.1983478338671492,-118.85024889829477,-168.25734985882025,1.1983478338671492,241.14975110170525
7.195525,-0.041093,0.309652,-0.02055,0.058868,-0.498326,0.860537,-0.087646,-167.90480317016187,0.8000826687291247,-119.76606442279848,-167.90480317016187,0.8000826687291247,240.23393557720152
7.19754,-0.041034,0.309825,-0.020405,0.058612,-0.495822,0.862051,-0.087141,-167.97230814090665,0.838852591346767,-120.09958568530053,-167.97230814090665,0.838852591346767,239.90041431469947
7.203519,-0.040983,0.309982,-0.020262,0.058433,-0.493233,0.8636,-0.086612,-168.03797460839448,0.8872998252258002,-120.44254606882055,-168.03797460839448,0.8872998252258002,239.55745393117945
7.205502,-0.04094,0.310122,-0.020117,0.058329,-0.490577,0.865174,-0.086062,-168.10172923599043,0.9448154416219011,-120.7927674113263,-168.10172923599043,0.9448154416219011,239.20723258867372
7.209478,-0.040907,0.310244,-0.019973,0.058295,-0.487873,0.866761,-0.085486,-168.1643805702076,1.0109243201038844,-121.14761961622794,-168.1643805702076,1.0109243201038844,238.85238038377207
7.215515,-0.044851,0.304076,-0.017952,0.053776,-0.482695,0.869402,-0.090847,-167.88446025632567,0.3324972144567321,-121.8863093520137,-167.88446025632567,0.3324972144567321,238.1136906479863
7.217541,-0.044898,0.304225,-0.017772,0.053847,-0.479926,0.870992,-0.090249,-167.94194621952087,0.4110966944291514,-122.24612316134602,-167.94194621952087,0.4110966944291514,237.75387683865398
7.221536,-0.044955,0.304358,-0.017589,0.053918,-0.47714,0.872579,-0.089646,-168.00028663061622,0.4897728183519512,-122.60746322569527,-168.00028663061622,0.4897728183519512,237.39253677430474
7.225536,-0.045023,0.304472,-0.017405,0.053948,-0.47434,0.874163,-0.089049,-168.0606425383049,0.5637815616992745,-122.97056578681537,-168.0606425383049,0.5637815616992745,237.02943421318463
7.227509,-0.045102,0.304566,-0.017218,0.053905,-0.471524,0.875747,-0.088472,-168.12335604201274,0.6291742429523312,-123.33633269215854,-168.12335604201274,0.6291742429523312,236.66366730784148
7.23349,-0.043518,0.304036,-0.017001,0.021483,-0.471406,0.878652,-0.072707,-171.48358535974484,-1.7648097341354931,-123.70340181393094,-171.48358535974484,-1.7648097341354931,236.29659818606905
7.243516,-0.043143,0.304189,-0.016583,0.020862,-0.465797,0.881709,-0.072021,-171.57553793056064,-1.7366663686813624,-124.43392318691608,-171.57553793056064,-1.7366663686813624,235.56607681308392
7.245482,-0.042956,0.304235,-0.016371,0.020454,-0.463045,0.883187,-0.071769,-171.61752171394866,-1.738342138640758,-124.79232291735609,-171.61752171394866,-1.738342138640758,235.2076770826439
7.249531,-0.04277,0.30426,-0.016158,0.019981,-0.460321,0.884638,-0.07156,-171.6585286907341,-1.7494683081906575,-125.1471891267216,-171.6585286907341,-1.7494683081906575,234.8528108732784
7.257509,-0.046364,0.293143,-0.014229,0.015358,-0.449931,0.889046,-0.08321,-170.67941790739968,-2.7265651402000497,-126.53593943389679,-170.67941790739968,-2.7265651402000497,233.46406056610323
7.263479,-0.046261,0.293204,-0.013989,0.014707,-0.447212,0.890436,-0.083117,-170.71402019094643,-2.759890746787749,-126.88895628106363,-170.71402019094643,-2.759890746787749,233.11104371893637
7.265472,-0.046157,0.293253,-0.013752,0.013994,-0.444468,0.891824,-0.083085,-170.7451400528977,-2.8027022989523243,-127.24535885617246,-170.7451400528977,-2.8027022989523243,232.75464114382754
7.295468,-0.067142,-0.008965,-0.001776,0.005599,-0.404053,0.910745,-0.085164,-170.7974484578734,-3.360778301240965,-132.42149623004033,-170.7974484578734,-3.360778301240965,227.57850376995967
7.303476,-0.067126,-0.012367,-0.001172,0.00398,-0.397392,0.913638,-0.085616,-170.7987550544779,-3.4842217505443687,-133.26668276184972,-170.7987550544779,-3.4842217505443687,226.73331723815028
7.305519,-0.067115,-0.014095,-0.000879,0.003128,-0.394019,0.915069,-0.085954,-170.78841963060248,-3.555212099093432,-133.6941065575711,-170.78841963060248,-3.555212099093432,226.3058934424289
7.309493,-0.067104,-0.015842,-0.000595,0.00227,-0.39064,0.916481,-0.086362,-170.7702704913317,-3.6299427698113216,-134.12193384596935,-170.7702704913317,-3.6299427698113216,225.87806615403065
7.315499,-0.067189,-0.025539,-0.000224,-0.002179,-0.384088,0.919004,-0.088896,-170.66873988760779,-4.145688362894059,-134.9745022087806,-170.66873988760779,-4.145688362894059,225.0254977912194
7.317486,-0.067155,-0.02734,4.5e-05,-0.002954,-0.380721,0.920354,-0.089396,-170.6338661014098,-4.215461306002759,-135.39885974722935,-170.6338661014098,-4.215461306002759,224.60114025277065
7.321506,-0.06712,-0.02916,0.000309,-0.003669,-0.377367,0.921682,-0.089911,-170.59425399893993,-4.279514623340009,-135.82063804654314,-170.59425399893993,-4.279514623340009,224.17936195345686
7.329491,-0.067047,-0.032853,0.000816,-0.004894,-0.370697,0.924276,-0.09096,-170.5028119223992,-4.386494871255093,-136.65633345730944,-170.5028119223992,-4.386494871255093,223.34366654269056
7.335484,-0.06663,-0.039441,0.001002,-0.007845,-0.365903,0.925973,-0.09288,-170.3960515069166,-4.732203204891456,-137.27431495349165,-170.3960515069166,-4.732203204891456,222.72568504650835
7.337493,-0.066563,-0.041341,0.001241,-0.008301,-0.362562,0.92723,-0.093409,-170.34097379973133,-4.768327517115413,-137.69053198869332,-170.34097379973133,-4.768327517115413,222.30946801130668
7.345504,-0.06642,-0.045181,0.00171,-0.009114,-0.35583,0.929727,-0.094389,-170.23385099643824,-4.825419868054675,-138.5262556804214,-170.23385099643824,-4.825419868054675,221.4737443195786
7.349485,-0.066343,-0.047122,0.001942,-0.009503,-0.35242,0.930976,-0.094829,-170.18430110156444,-4.849194217428725,-138.94838525927514,-170.18430110156444,-4.849194217428725,221.05161474072486
7.355497,-0.065147,-0.04682,0.001757,-0.013142,-0.346082,0.932899,-0.098766,-169.86655865762677,-5.3294620703154685,-139.76572012595446,-169.86655865762677,-5.3294620703154685,220.23427987404554
7.361517,-0.064882,-0.050628,0.002187,-0.013933,-0.339025,0.935395,-0.099519,-169.7752261764179,-5.367557054480963,-140.63542555586952,-169.7752261764179,-5.367557054480963,219.36457444413048
7.365485,-0.064737,-0.052547,0.002399,-0.014309,-0.335405,0.936653,-0.099897,-169.72774739638663,-5.3832372266043365,-141.08043862457075,-169.72774739638663,-5.3832372266043365,218.91956137542925
7.369509,-0.064581,-0.054474,0.002613,-0.014646,-0.331712,0.937921,-0.100281,-169.67750676430728,-5.393904827299224,-141.53349766184616,-169.67750676430728,-5.393904827299224,218.46650233815384
7.377528,-0.063171,-0.057211,0.00253,-0.017088,-0.322994,0.940763,-0.101727,-169.55840432233634,-5.616294866872667,-142.61563674830106,-169.55840432233634,-5.616294866872667,217.38436325169894
7.38151,-0.062951,-0.059159,0.002739,-0.0173,-0.31908,0.942057,-0.102061,-169.50635469788506,-5.608262594005582,-143.09233428538076,-169.50635469788506,-5.608262594005582,216.90766571461924
7.389547,-0.062503,-0.063105,0.003181,-0.017714,-0.311167,0.94464,-0.102555,-169.42037848521665,-5.583147591384777,-144.0533206252295,-169.42037848521665,-5.583147591384777,215.9466793747705
7.39358,-0.060453,-0.053768,0.002653,-0.023446,-0.305033,0.946001,-0.107175,-169.06954857133516,-6.300541354317118,-144.86010885817575,-169.06954857133516,-6.300541354317118,215.13989114182425
7.397504,-0.060169,-0.05564,0.002884,-0.023713,-0.301086,0.947244,-0.107301,-169.03873000264667,-6.28866391165203,-145.33776721701335,-169.03873000264667,-6.28866391165203,214.66223278298665
7.40548,-0.059613,-0.05945,0.003374,-0.024347,-0.293365,0.949649,-0.107292,-169.0102118432958,-6.268834752955255,-146.2698052751035,-169.0102118432958,-6.268834752955255,213.7301947248965
7.409472,-0.059343,-0.061389,0.003632,-0.024689,-0.289611,0.950812,-0.10711,-169.01701732786253,-6.257077376189117,-146.72137323365448,-169.01701732786253,-6.257077376189117,213.27862676634552
