time,x,y,z,roll,pitch,yaw
10.85406,0.05797,-0.025511,0.021915,-176.15719570436806,0.819091268266783,177.49066889047484
10.858066,0.057969,-0.025508,0.021913,-176.18665425676897,0.815507405931407,177.48233872767167
10.860037,0.057968,-0.025505,0.02191,-176.21413508005494,0.8117056547347609,177.47480697685052
10.870071,0.05796,-0.025479,0.021802,-176.1716942952453,0.7845614361584463,177.4164856239679
10.872087,0.057957,-0.025476,0.021798,-176.19952287561387,0.7753762486758639,177.4080988079477
10.878059,0.057956,-0.025473,0.021795,-176.22631441452535,0.7711144056077204,177.40057619554278
10.882063,0.057955,-0.025469,0.021792,-176.25312469000366,0.7677576703290909,177.39331476903578
10.888082,0.057948,-0.025444,0.021685,-176.20765429847432,0.7463560488361707,177.33713474911548
10.894137,0.057946,-0.02544,0.021682,-176.23719291361147,0.7420465397542837,177.32856617751196
10.898039,0.057946,-0.025437,0.02168,-176.26545199374186,0.7419718712479615,177.32106588539415
10.906154,0.057945,-0.025431,0.021676,-176.32060542574993,0.742844667985857,177.30701875939872
10.910121,0.057939,-0.025409,0.021572,-176.24314584446364,0.7297450317789277,177.2590878963042
10.912197,0.057938,-0.025406,0.021569,-176.26829316226875,0.7240955001748983,177.25200542152683
10.918132,0.057937,-0.025403,0.021567,-176.29709268392457,0.7230806659575849,177.24412429507944
10.924126,0.057936,-0.025397,0.021563,-176.35452963847507,0.7236426637406441,177.22960272078086
10.930095,0.057929,-0.025375,0.021457,-176.27447567318484,0.7031764936627011,177.1821357407113
10.932039,0.057928,-0.025372,0.021455,-176.30176524132253,0.7013681108155808,177.17458995446552
10.936066,0.057927,-0.02537,0.021452,-176.3282028653599,0.6976148865124321,177.1674470166849
10.944075,0.057927,-0.025364,0.021448,-176.38299050533215,0.697960258539895,177.1532889244022
10.948076,0.05792,-0.025341,0.021344,-176.30488336595602,0.6840263427566213,177.10921192421313
10.95415,0.05792,-0.025339,0.021342,-176.3319644419246,0.6826594951757516,177.10181141922325
10.958568,0.057918,-0.025336,0.021339,-176.3607900170393,0.6782757300051988,177.0939499646394
10.966129,0.057917,-0.02533,0.021334,-176.4149596609829,0.6769758765483991,177.08032845564887
