time,x,y,z,tracker_x0,tracker_y0,tracker_z0,qw,qx,qy,qz,raw_roll,raw_pitch,raw_yaw,unwrapped_roll,unwrapped_pitch,unwrapped_yaw
6.778045,0.093232,0.053576,0.363406,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.035831,0.141282,-0.989239,-0.012723,177.97262912833813,-3.8586805985780948,-163.67579385125873,177.97262912833813,-3.8586805985780948,-163.67579385125873
6.780022,0.093123,0.0538,0.363016,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.035812,0.140774,-0.989319,-0.012141,178.04105874084664,-3.867003173722613,-163.73690990329845,178.04105874084664,-3.867003173722613,-163.73690990329845
6.78412,0.093011,0.054029,0.362636,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.035753,0.140324,-0.98939,-0.011761,178.0869707644967,-3.8673425888928286,-163.79070081338148,178.0869707644967,-3.8673425888928286,-163.79070081338148
6.790041,0.093022,0.055235,0.361757,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.033378,0.141828,-0.989242,-0.013044,177.97451522361322,-3.574011893176702,-163.61894930628802,177.97451522361322,-3.574011893176702,-163.61894930628802
6.796042,0.09272,0.055613,0.361151,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.032238,0.141196,-0.989368,-0.013252,177.97188995176344,-3.4425812713685118,-163.69499650652497,177.97188995176344,-3.4425812713685118,-163.69499650652497
6.802093,0.092535,0.055777,0.360881,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.031908,0.141103,-0.989382,-0.013936,177.89992423465876,-3.394214724472529,-163.7044856617453,177.89992423465876,-3.394214724472529,-163.7044856617453
6.804052,0.092366,0.055996,0.360581,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.031671,0.140986,-0.989396,-0.014681,177.81958704298594,-3.3554792907502318,-163.7163652579545,177.81958704298594,-3.3554792907502318,-163.7163652579545
6.808065,0.092275,0.058695,0.359641,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.02825,0.14447,-0.988942,-0.018015,177.48674997710407,-2.9044190943829533,-163.31370981728466,177.48674997710407,-2.9044190943829533,-163.31370981728466
6.814025,0.092068,0.058849,0.359337,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.028165,0.144353,-0.98895,-0.018602,177.42188593627833,-2.8853195573583763,-163.3258803196875,177.42188593627833,-2.8853195573583763,-163.3258803196875
6.817997,0.091867,0.059032,0.359008,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.028002,0.144103,-0.988986,-0.018889,177.39277056511165,-2.862728311416971,-163.3546324316707,177.39277056511165,-2.862728311416971,-163.3546324316707
6.820012,0.09165,0.059181,0.358685,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.027799,0.14382,-0.989033,-0.0189,177.39573629002427,-2.8402756259864255,-163.3881123255656,177.39573629002427,-2.8402756259864255,-163.3881123255656
6.82613,0.091428,0.059334,0.358344,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.027608,0.143509,-0.989086,-0.018766,177.4150250094971,-2.8216507929713925,-163.42516994401126,177.4150250094971,-2.8216507929713925,-163.42516994401126
6.829997,0.091849,0.058438,0.357307,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.030703,0.139003,-0.989714,-0.014191,177.89763319706418,-3.2578281760291854,-163.9506743422097,177.89763319706418,-3.2578281760291854,-163.9506743422097
6.832179,0.091632,0.058623,0.356932,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.030502,0.13874,-0.989762,-0.013852,177.94025680612768,-3.2409901419797067,-163.98281919385508,177.94025680612768,-3.2409901419797067,-163.98281919385508
6.838064,0.091406,0.058812,0.356545,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.030307,0.138551,-0.989799,-0.013498,177.98423345946253,-3.2248968277647436,-164.00638476507973,177.98423345946253,-3.2248968277647436,-164.00638476507973
6.840006,0.091175,0.059006,0.356143,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.030165,0.138439,-0.989824,-0.013152,178.02619623851314,-3.2145230186804197,-164.02087023004805,178.02619623851314,-3.2145230186804197,-164.02087023004805
6.844055,0.090923,0.05919,0.355736,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.03009,0.138363,-0.989842,-0.012756,178.07264140386567,-3.212468154065027,-164.0311210335322,178.07264140386567,-3.212468154065027,-164.0311210335322
6.852003,0.09103,0.057184,0.354606,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.030791,0.138167,-0.989862,-0.01161,178.19225564725534,-3.310641312851135,-164.05550149188844,178.19225564725534,-3.310641312851135,-164.05550149188844
6.856028,0.090775,0.057338,0.354153,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.030682,0.138067,-0.989887,-0.010936,178.27092461255884,-3.3091594925808154,-164.06954884569922,178.27092461255884,-3.3091594925808154,-164.06954884569922
6.862055,0.090515,0.057497,0.353689,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.030572,0.137998,-0.989908,-0.010205,178.35598244754908,-3.3084002684085765,-164.08019021010082,178.35598244754908,-3.3084002684085765,-164.08019021010082
6.864007,0.090246,0.057657,0.353217,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.030477,0.137975,-0.989922,-0.009413,178.44757601392112,-3.31022489665378,-164.08564496654984,178.44757601392112,-3.31022489665378,-164.08564496654984
6.868047,0.090471,0.054733,0.353003,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.030175,0.137535,-0.99,-0.008534,178.55374636550678,-3.2905320119425667,-164.1401448412923,178.55374636550678,-3.2905320119425667,-164.1401448412923
6.874082,0.090195,0.054861,0.352516,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.030144,0.137571,-0.990004,-0.007615,178.65855579888947,-3.3014995038271167,-164.13901977830093,178.65855579888947,-3.3014995038271167,-164.13901977830093
6.878027,0.089915,0.054993,0.352027,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.030123,0.137608,-0.990006,-0.006629,178.77081074978298,-3.314661638116015,-164.13792564373125,178.77081074978298,-3.314661638116015,-164.13792564373125
6.879984,0.089639,0.055128,0.351537,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.030082,0.137646,-0.990009,-0.005567,178.89202114942535,-3.326763133324255,-164.13706367001308,178.89202114942535,-3.326763133324255,-164.13706367001308
6.886043,0.089377,0.055269,0.351059,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.029932,0.137688,-0.990013,-0.00444,179.0223342508974,-3.3275160014904004,-164.13612328902826,179.0223342508974,-3.3275160014904004,-164.13612328902826
6.889984,0.090715,0.042325,0.351667,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.029338,0.137083,-0.990112,-0.005022,178.96763514599908,-3.251501416525833,-164.20548218081854,178.96763514599908,-3.251501416525833,-164.20548218081854
6.892019,0.090515,0.042302,0.351251,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.028599,0.137022,-0.990147,-0.004036,179.09157730223006,-3.183179459099159,-164.21703260638105,179.09157730223006,-3.183179459099159,-164.21703260638105
6.898015,0.090359,0.042287,0.350888,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.027384,0.13685,-0.990208,-0.003124,179.21494490475726,-3.0597121473004103,-164.24178350909813,179.21494490475726,-3.0597121473004103,-164.24178350909813
6.90001,0.090238,0.042262,0.350593,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.025577,0.136489,-0.990308,-0.002536,179.311298512417,-2.8640302310176495,-164.2881001611167,179.311298512417,-2.8640302310176495,-164.2881001611167
6.910385,0.090756,0.037298,0.350334,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.020794,0.134794,-0.990644,-0.00466,179.14909810083063,-2.2891526632710355,-164.48602080975292,179.14909810083063,-2.2891526632710355,-164.48602080975292
6.912011,0.090669,0.037263,0.350176,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.018503,0.134225,-0.99076,-0.005931,179.0414059204999,-2.009883321876759,-164.5526212771333,179.0414059204999,-2.009883321876759,-164.5526212771333
6.916043,0.090572,0.037236,0.350039,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.01669,0.133619,-0.990864,-0.007536,178.88817242879037,-1.7799582219844061,-164.62261438556857,178.88817242879037,-1.7799582219844061,-164.62261438556857
6.922048,0.090464,0.037223,0.349913,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.015411,0.132932,-0.99096,-0.009431,178.69367363003633,-1.6065553134309192,-164.70104449570022,178.69367363003633,-1.6065553134309192,-164.70104449570022
6.924016,0.090346,0.037215,0.349799,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.014591,0.132186,-0.991051,-0.011483,178.47421341810016,-1.4832707413610573,-164.785750213122,178.47421341810016,-1.4832707413610573,-164.785750213122
6.928044,0.091683,0.027698,0.34959,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.018444,0.128287,-0.991468,-0.013936,178.14420704740675,-1.8909697091399869,-165.2241930733167,178.14420704740675,-1.8909697091399869,-165.2241930733167
6.934102,0.091617,0.027586,0.349473,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.018066,0.127543,-0.991541,-0.015909,177.92684553833382,-1.8204898667317768,-165.3075226802893,177.92684553833382,-1.8204898667317768,-165.3075226802893
6.938003,0.091553,0.027465,0.349359,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.017778,0.126799,-0.99161,-0.017771,177.72068513156438,-1.7621800361528526,-165.39100141335405,177.72068513156438,-1.7621800361528526,-165.39100141335405
6.940019,0.091495,0.027337,0.349244,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.017515,0.126056,-0.991677,-0.019494,177.5298784468606,-1.709029793757494,-165.47466793106864,177.5298784468606,-1.709029793757494,-165.47466793106864
6.946056,0.09144,0.027201,0.34913,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.017263,0.125355,-0.991737,-0.021095,177.3526330792731,-1.6590583342039098,-165.55374780327605,177.3526330792731,-1.6590583342039098,-165.55374780327605
6.950012,0.09226,0.021468,0.348861,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.019466,0.122474,-0.992015,-0.022988,177.11081786202277,-1.890545892758329,-165.87610940239045,177.11081786202277,-1.890545892758329,-165.87610940239045
6.952025,0.09224,0.021239,0.348723,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.019253,0.121792,-0.992071,-0.024305,176.9652320606616,-1.8498507113903837,-165.9531503801232,176.9652320606616,-1.8498507113903837,-165.9531503801232
6.958021,0.092216,0.020999,0.348571,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.019135,0.12112,-0.992125,-0.02552,176.8298502871445,-1.8215482367163291,-166.02897043275968,176.8298502871445,-1.8215482367163291,-166.02897043275968
6.963987,0.092151,0.020499,0.34821,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.019201,0.119901,-0.992218,-0.027548,176.6003050575751,-1.8049488541663574,-166.1658513709644,176.6003050575751,-1.8049488541663574,-166.1658513709644
6.970088,0.092692,0.01592,0.347981,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.020872,0.118195,-0.992377,-0.027951,176.5345549685875,-1.995353461699333,-166.3554222234941,176.5345549685875,-1.995353461699333,-166.3554222234941
6.974019,0.092664,0.015609,0.347738,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.021171,0.117797,-0.992402,-0.028519,176.46657182401617,-2.0230404260504145,-166.3990425874004,176.46657182401617,-2.0230404260504145,-166.3990425874004
6.978,0.09263,0.015299,0.347467,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.021521,0.117442,-0.992423,-0.028992,176.4086399563498,-2.0577110935847025,-166.43764233647636,176.4086399563498,-2.0577110935847025,-166.43764233647636
6.982018,0.092591,0.014985,0.34717,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.021984,0.117111,-0.992444,-0.029281,176.3700974953011,-2.1076721892799353,-166.4733548432764,176.3700974953011,-2.1076721892799353,-166.4733548432764
6.98614,0.092554,0.014669,0.346846,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.022452,0.11675,-0.992472,-0.029397,176.3512739598827,-2.1606639867354915,-166.51279002967374,176.3512739598827,-2.1606639867354915,-166.51279002967374
6.994015,0.093037,0.009663,0.346226,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.025127,0.115085,-0.9926,-0.029488,176.30858158443613,-2.469918934558062,-166.69336961791893,176.30858158443613,-2.469918934558062,-166.69336961791893
6.998029,0.093035,0.009295,0.345841,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.025298,0.114707,-0.992645,-0.029298,176.3288778226987,-2.4932962001186247,-166.73671109370105,176.3288778226987,-2.4932962001186247,-166.73671109370105
7.00001,0.093038,0.008931,0.345434,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.025307,0.114295,-0.992698,-0.029112,176.3509902852894,-2.4982976775030514,-166.7846717296722,176.3509902852894,-2.4982976775030514,-166.7846717296722
7.006034,0.09305,0.008571,0.345009,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.025288,0.113843,-0.992754,-0.028976,176.36787440251967,-2.4995818816530417,-166.83721721225675,176.36787440251967,-2.4995818816530417,-166.83721721225675
7.009996,0.0932,0.007165,0.344502,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.025233,0.113194,-0.992835,-0.028799,176.39041108739318,-2.4980085521270663,-166.9127633903682,176.39041108739318,-2.4980085521270663,-166.9127633903682
7.01401,0.093233,0.006799,0.344054,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.025118,0.112789,-0.992893,-0.02847,176.43043908963358,-2.490673700943057,-166.96075046710428,176.43043908963358,-2.490673700943057,-166.96075046710428
7.022017,0.093318,0.006081,0.343145,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.024554,0.11191,-0.99302,-0.027994,176.4942771989469,-2.43578186518494,-167.0656133603286,176.4942771989469,-2.43578186518494,-167.0656133603286
7.023966,0.093364,0.005718,0.34269,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.024314,0.111411,-0.993087,-0.027819,176.51857313460476,-2.412472582551836,-167.12456157814492,176.51857313460476,-2.412472582551836,-167.12456157814492
7.030067,0.093535,0.003874,0.342329,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.023301,0.110219,-0.993264,-0.027126,176.61351246370037,-2.3101320881118586,-167.26769408018646,176.61351246370037,-2.3101320881118586,-167.26769408018646
7.036018,0.093584,0.003491,0.341881,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.023125,0.109636,-0.993335,-0.027039,176.6270370772396,-2.2931795100797996,-167.33580545882995,176.6270370772396,-2.2931795100797996,-167.33580545882995
7.040008,0.093636,0.003105,0.341444,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.022901,0.109095,-0.993401,-0.026978,176.63808636771316,-2.2702759633265126,-167.39917771224768,176.63808636771316,-2.2702759633265126,-167.39917771224768
7.041971,0.093688,0.00272,0.341011,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.022648,0.108575,-0.993462,-0.027035,176.63597709623065,-2.2425107714842913,-167.45997807996454,176.63597709623065,-2.2425107714842913,-167.45997807996454
7.050034,0.093895,0.000244,0.340163,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.02187,0.106844,-0.993666,-0.027088,176.64353914853413,-2.159104841093999,-167.6624246469728,176.64353914853413,-2.159104841093999,-167.6624246469728
7.054017,0.093929,-0.000166,0.339713,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.022147,0.106371,-0.993704,-0.027351,176.61114415085103,-2.1890260806243385,-167.71533298748736,176.61114415085103,-2.1890260806243385,-167.71533298748736
7.058019,0.093967,-0.000571,0.339251,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.02262,0.105962,-0.993731,-0.027568,176.58144783580556,-2.241642941572487,-167.760154110278,176.58144783580556,-2.241642941572487,-167.760154110278
7.059999,0.094004,-0.000976,0.338783,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.023208,0.105648,-0.993749,-0.027628,176.5680568630894,-2.308966888850984,-167.79389022316096,176.5680568630894,-2.308966888850984,-167.79389022316096
7.066031,0.094025,-0.001385,0.338295,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.023787,0.105342,-0.993767,-0.027641,176.56015353090876,-2.3758174327008548,-167.82682216317227,176.56015353090876,-2.3758174327008548,-167.82682216317227
7.070012,0.094073,-0.003187,0.3378,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.023876,0.104729,-0.99382,-0.027985,176.5212876096467,-2.3839177746068647,-167.8963100321135,176.5212876096467,-2.3839177746068647,-167.8963100321135
7.074135,0.094066,-0.00361,0.337233,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.025117,0.104394,-0.993825,-0.02797,176.5086429464638,-2.5266462443424955,-167.9299567416488,176.5086429464638,-2.5266462443424955,-167.9299567416488
7.078054,0.094046,-0.004037,0.336621,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.026696,0.104176,-0.993817,-0.027608,176.53122637902177,-2.7116580521029845,-167.94962080841398,176.53122637902177,-2.7116580521029845,-167.94962080841398
7.082015,0.09402,-0.004461,0.335964,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.028434,0.104042,-0.993801,-0.026938,176.58682188079126,-2.9181958595544732,-167.9598673075356,176.58682188079126,-2.9181958595544732,-167.9598673075356
7.083979,0.093993,-0.004891,0.335268,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.030257,0.10398,-0.993781,-0.025921,176.680793455117,-3.138348688297997,-167.96271977279153,176.680793455117,-3.138348688297997,-167.96271977279153
7.090016,0.094015,-0.006565,0.33439,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.031164,0.103346,-0.993859,-0.02434,176.85222285768998,-3.262715723689503,-168.03724194548408,176.85222285768998,-3.262715723689503,-168.03724194548408
7.094104,0.093988,-0.007016,0.333614,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.032747,0.103315,-0.993848,-0.022819,177.0067151326038,-3.461394588318656,-168.0398692356852,177.0067151326038,-3.461394588318656,-168.0398692356852
7.095991,0.093968,-0.007468,0.33281,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.034147,0.103289,-0.993841,-0.021094,177.18671646207852,-3.641639829103265,-168.04374764414027,177.18671646207852,-3.641639829103265,-168.04374764414027
7.10608,0.09395,-0.008375,0.331132,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.036269,0.103237,-0.993846,-0.01721,177.60461836403485,-3.9300296356380815,-168.0569928653014,177.60461836403485,-3.9300296356380815,-168.0569928653014
7.110039,0.093679,-0.005545,0.329764,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.036269,0.101806,-0.994062,-0.012665,178.1293374296584,-3.986907617813746,-168.2398573263251,178.1293374296584,-3.986907617813746,-168.2398573263251
7.113999,0.093675,-0.005919,0.328872,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.036825,0.101748,-0.994072,-0.010602,178.35857051011166,-4.0746390587460635,-168.25332144459148,178.35857051011166,-4.0746390587460635,-168.25332144459148
7.118027,0.093674,-0.006289,0.327974,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.03723,0.101689,-0.994083,-0.008552,178.58814859697443,-4.144961003586832,-168.26748812641006,178.58814859697443,-4.144961003586832,-168.26748812641006
7.119994,0.093674,-0.006652,0.327071,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.037527,0.101638,-0.994092,-0.006553,178.81317189353717,-4.202316172377637,-168.2809549475591,178.81317189353717,-4.202316172377637,-168.2809549475591
7.126018,0.093672,-0.007006,0.326166,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.037788,0.101601,-0.994096,-0.004632,179.02967228126462,-4.254600764095155,-168.29270673318558,179.02967228126462,-4.254600764095155,-168.29270673318558
7.130038,0.093566,-0.005818,0.324932,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.038993,0.100899,-0.994124,-0.004147,179.07397133748893,-4.398383497565745,-168.3736238639915,179.07397133748893,-4.398383497565745,-168.3736238639915
7.133993,0.093561,-0.006167,0.324032,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.039194,0.100731,-0.994139,-0.002289,179.28465645450729,-4.443007773716284,-168.4007740809298,179.28465645450729,-4.443007773716284,-168.4007740809298
7.138022,0.093559,-0.006513,0.323148,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.039248,0.100419,-0.994171,-0.000711,179.46573677424848,-4.467617887989279,-168.4436558734461,179.46573677424848,-4.467617887989279,-168.4436558734461
7.141997,0.093555,-0.006854,0.32228,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.039234,0.100114,-0.994202,0.000634,179.620967181071,-4.481660115971321,-168.48481373996955,179.620967181071,-4.481660115971321,-168.48481373996955
7.143983,0.09355,-0.00719,0.321431,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.039074,0.099883,-0.99423,0.001848,179.76258695791117,-4.477422554216853,-168.51704301878414,179.76258695791117,-4.477422554216853,-168.51704301878414
7.150013,0.093456,-0.006362,0.320202,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.039373,0.099454,-0.99426,0.002199,179.8012047010885,-4.515650105655349,-168.5677706214638,179.8012047010885,-4.515650105655349,-168.5677706214638
7.154023,0.093452,-0.006682,0.319384,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.039094,0.099327,-0.994282,0.003024,179.89926448989226,-4.493250119818574,-168.58641013742073,179.89926448989226,-4.493250119818574,-168.58641013742073
7.162026,0.093444,-0.007317,0.317804,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.03863,0.099132,-0.994316,0.00416,-179.9647271069645,-4.45324935919315,-168.61438407626304,180.0352728930355,-4.45324935919315,-168.61438407626304
7.166006,0.093443,-0.007632,0.317039,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.038479,0.099033,-0.99433,0.004499,-179.92382018754753,-4.439865729250868,-168.627416527764,180.07617981245247,-4.439865729250868,-168.627416527764
7.170005,0.093389,-0.006989,0.315997,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.038021,0.097515,-0.994502,0.003221,179.94203956711877,-4.373169121200617,-168.79741177859725,179.94203956711877,-4.373169121200617,-168.79741177859725
7.173996,0.093397,-0.007296,0.315256,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.037963,0.097389,-0.994516,0.003434,179.96758975775555,-4.3689385147197335,-168.8129286110674,179.96758975775555,-4.3689385147197335,-168.8129286110674
7.177986,0.093414,-0.007603,0.314525,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.037973,0.097225,-0.994531,0.003534,179.9796290800795,-4.371199571690024,-168.83226531594315,179.9796290800795,-4.371199571690024,-168.83226531594315
7.179996,0.093454,-0.007914,0.313809,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.038025,0.096994,-0.994552,0.003626,179.99058159992487,-4.378166550980789,-168.85929820438895,179.99058159992487,-4.378166550980789,-168.85929820438895
7.186011,0.0935,-0.008227,0.313107,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.038026,0.096629,-0.994587,0.003723,-179.99673227409411,-4.379358917059826,-168.90182864560342,180.00326772590589,-4.379358917059826,-168.90182864560342
7.190003,0.09356,-0.008517,0.312407,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.038043,0.096358,-0.994613,0.00346,179.97421190550952,-4.3783873250627705,-168.93192459509123,179.97421190550952,-4.3783873250627705,-168.93192459509123
7.193996,0.093632,-0.008822,0.311713,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.038103,0.096142,-0.994632,0.003507,179.9798733185806,-4.385762460132248,-168.95701656363113,179.9798733185806,-4.385762460132248,-168.95701656363113
7.198016,0.093719,-0.009127,0.311023,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.038152,0.09572,-0.994671,0.003517,179.982341010361,-4.391474654385085,-169.00571375434987,179.982341010361,-4.391474654385085,-169.00571375434987
7.202019,0.093822,-0.009427,0.310335,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.038291,0.095208,-0.994715,0.003394,179.9690206686392,-4.406005586115399,-169.0641218011487,179.9690206686392,-4.406005586115399,-169.0641218011487
7.204028,0.093937,-0.009728,0.309652,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.038378,0.09468,-0.994762,0.003267,179.9558955370177,-4.414571180659383,-169.12439085577557,179.9558955370177,-4.414571180659383,-169.12439085577557
7.21407,0.094216,-0.010331,0.308301,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.038202,0.093522,-0.994879,0.003103,179.94418828386134,-4.392765433365263,-169.25742234827177,179.94418828386134,-4.392765433365263,-169.25742234827177
7.216002,0.094375,-0.010633,0.307629,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.037991,0.092882,-0.994948,0.00293,179.92949546614662,-4.366866295023416,-169.33069446523245,179.92949546614662,-4.366866295023416,-169.33069446523245
7.22202,0.094546,-0.010939,0.30696,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.037669,0.09223,-0.995021,0.002732,179.9131422410169,-4.328046104288524,-169.40531227812085,179.9131422410169,-4.328046104288524,-169.40531227812085
7.226016,0.094726,-0.01125,0.306296,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.037236,0.091539,-0.995102,0.00249,179.89304703146436,-4.276119509914342,-169.48436396178823,179.89304703146436,-4.276119509914342,-169.48436396178823
7.230084,0.09491,-0.011554,0.30563,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.036766,0.090887,-0.99518,0.00211,179.85732244219736,-4.218552097045881,-169.55836902123986,179.85732244219736,-4.218552097045881,-169.55836902123986
7.234002,0.095099,-0.011869,0.304966,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.036337,0.090294,-0.99525,0.001793,179.82805537107703,-4.166357716962515,-169.62580825133654,179.82805537107703,-4.166357716962515,-169.62580825133654
7.238071,0.095288,-0.01219,0.3043,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.035929,0.089686,-0.995321,0.001553,179.80737917824328,-4.117399426408582,-169.69532240043748,179.80737917824328,-4.117399426408582,-169.69532240043748
7.240019,0.095474,-0.012518,0.303633,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.035597,0.089076,-0.995388,0.001316,179.78621442385042,-4.077175833872902,-169.76498816653262,179.78621442385042,-4.077175833872902,-169.76498816653262
7.246054,0.095661,-0.012853,0.302965,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.035274,0.088498,-0.995451,0.001131,179.7707256276415,-4.03852795855683,-169.83116384017796,179.7707256276415,-4.03852795855683,-169.83116384017796
7.25005,0.095839,-0.013195,0.302294,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.03498,0.087957,-0.995509,0.001026,179.76389766446908,-4.0040103798985704,-169.89336282955577,179.76389766446908,-4.0040103798985704,-169.89336282955577
7.253987,0.096013,-0.013546,0.301621,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.034723,0.087454,-0.995563,0.00098,179.7632555134998,-3.974315402030118,-169.95141015729587,179.7632555134998,-3.974315402030118,-169.95141015729587
7.258011,0.096183,-0.013898,0.300941,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.034504,0.087011,-0.995609,0.000939,179.7625343920836,-3.9489940235540324,-170.00248936902997,179.7625343920836,-3.9489940235540324,-170.00248936902997
7.262103,0.096346,-0.014257,0.300255,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.034381,0.08664,-0.995646,0.000964,179.76809619910986,-3.9352827675976165,-170.0454635757714,179.76809619910986,-3.9352827675976165,-170.0454635757714
7.270044,0.096649,-0.015,0.298868,0.22190513000000012,0.037803540000000004,0.17947374999999996,0.034299,0.086012,-0.995703,0.001247,179.80376079428237,-3.928856021059037,-170.11900197897734,179.80376079428237,-3.928856021059037,-170.11900197897734
