time,x,y,z,roll,pitch,yaw
21.54732,0.082332,0.058286,0.300871,168.64132906235466,-17.030402241414894,-176.42642127125404
21.551363,0.082348,0.058198,0.300897,168.74211197551293,-16.98444109133103,-176.47392435853243
21.557374,0.082364,0.058109,0.300922,168.8474916182968,-16.937983125927243,-176.5224149791673
21.565337,0.082074,0.058382,0.300696,167.68084763907333,-17.82490368492032,-176.72599581975243
21.569341,0.082091,0.058294,0.300722,167.78160686943338,-17.772562275385052,-176.78128608231793
21.57146,0.082109,0.058207,0.300748,167.88658029526778,-17.717898266714784,-176.83797451710765
21.575424,0.082126,0.058117,0.300775,167.99921753451738,-17.662391820228713,-176.89771245765746
21.581343,0.082541,0.061172,0.300452,170.20728005134114,-14.709198657712257,-176.52734134446038
21.58553,0.082552,0.061097,0.300472,170.2814633004285,-14.68188404489053,-176.54486952654
21.587354,0.082565,0.06102,0.300494,170.36067854670273,-14.650204859338373,-176.56350960986876
21.593396,0.082578,0.060943,0.300516,170.44113992970165,-14.614867851384838,-176.58258974747525
21.595328,0.082591,0.060865,0.300539,170.52655111308866,-14.576847272737147,-176.6031979667631
21.599332,0.081544,0.063388,0.299441,165.39295213585083,-17.836313881446628,-177.18134230399417
21.607309,0.081571,0.063202,0.299488,165.58876719379788,-17.770666758099058,-177.26352209553895
21.611358,0.081584,0.063109,0.299511,165.69403994532072,-17.734567219875583,-177.3063369649691
21.617342,0.081598,0.063036,0.299527,165.7741599985488,-17.70571748997759,-177.3387775435681
21.621357,0.080999,0.064261,0.298954,162.84487768905268,-19.6775037049844,-177.37452857719927
21.625319,0.081039,0.064187,0.298946,162.85297019284965,-19.675547249857384,-177.37979012853972
21.631324,0.0812,0.06391,0.298898,162.85490801509144,-19.688594376747574,-177.37564782171245
21.637327,0.081678,0.064775,0.298657,167.11545388243698,-17.01273644949001,-175.6618191425548
21.641368,0.081809,0.064559,0.298617,167.11671229389924,-17.02661338403112,-175.65593909370278
21.645395,0.081967,0.064303,0.298565,167.1185759212019,-17.03995205668155,-175.6492823652072
21.647508,0.082153,0.064005,0.298505,167.1211608905099,-17.05235009526261,-175.64238457550073
21.657437,0.082709,0.063428,0.298301,169.68485347688855,-15.66999257168996,-175.20127538979176
21.661345,0.082956,0.063055,0.298223,169.6890063297553,-15.669934688778373,-175.197798700962
21.665338,0.08323,0.062646,0.298138,169.69469592983015,-15.665900854968315,-175.19631203330184
21.667308,0.08353,0.062201,0.298047,169.7012901243283,-15.657427139161369,-175.1968980968647
21.677339,0.084146,0.061489,0.297801,171.88799732404996,-14.54315067217025,-174.8823916953735
21.681346,0.084493,0.060988,0.297707,171.89716382731982,-14.528775137294287,-174.88272433258552
21.685314,0.084862,0.060456,0.297611,171.9068901416634,-14.514768203727758,-174.88135583567313
21.689357,0.085256,0.059891,0.297514,171.91479860720335,-14.502024518731423,-174.87906747707137
21.693368,0.085672,0.059295,0.297418,171.9217906799604,-14.492114309799797,-174.87610555817497
21.701317,0.086193,0.059135,0.297193,172.98698273719583,-13.342394645549327,-174.1348792929243
21.705359,0.08663,0.058476,0.297105,172.98769126797893,-13.341197734333234,-174.13156953172103
21.707338,0.087086,0.057787,0.297018,172.98575738938595,-13.343891160649054,-174.1273412994735
